Title,Price,Luas Bangunan,Luas Tanah,Kamar Tidur,Tipe Properti,Tipe Penawaran,Lokasi
Sewa Rumah North West Lake Citraland Surabaya Tipe Onega Superior,26000000,56,55,2,Rumah,Disewakan,Surabaya
Rumah Royal Residence Cluster adington  Strategis,55000000,115,144,2,Rumah,Disewakan,Surabaya
disewakan rumah mewah dian istana,600000000,800,675,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Taman International Village,45000000,150,210,5,Rumah,Disewakan,Surabaya
Rumah Dharmahusada Indah Barat Surabaya,75000000,250,300,3,Rumah,Disewakan,Surabaya
Rumah di Lebak Jaya Strategis Bagus,55000000,110,110,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Long Beach,150000000,330,240,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Babatan Indah Wiyung,50000000,165,165,2,Rumah,Disewakan,Surabaya
 PAKUWON INDAH CLUSTER VBR 3 SURABAYA,120000000,177,152,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Taman Puspa Raya,60000000,72,120,3,Rumah,Disewakan,Surabaya
Rumah Di Graha Family Surabaya,100000000,300,262,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Wiyung Indah surabaya,50000000,188,188,3,Rumah,Disewakan,Surabaya
Rumah STRATEGISMINIMALIS di Araya 2 - Afuk,120000000,250,300,3,Rumah,Disewakan,Surabaya
Rumah Pantai MentariSTRATEGIS ,30000000,72,90,2,Rumah,Disewakan,Surabaya
Rumah Central Park Mulyosari,75000000,240,240,3,Rumah,Disewakan,Surabaya
Rumah di Wisma Permai Tengah bagus,47000000,315,315,2,Rumah,Disewakan,Surabaya
Siap huni .. rumah di Pondok Nirwana MERR,65000000,175,175,6,Rumah,Disewakan,Surabaya
Rumah luas strategis Tenggilis Permai Sby Full Furnish,48000000,220,200,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Simpang Darmo Permai Selatan,70000000,168,224,4,Rumah,Disewakan,Surabaya
RUMAH Asri di Klampis Wisma Mukti,55000000,120,180,4,Rumah,Disewakan,Surabaya
Disewakan Rumah 2 Lantai LT 252 m2 LB 325 m2 Puri Galaxy Lotus Garden Surabaya,200000000,325,252,3,Rumah,Disewakan,Surabaya
Rumah Puri Mas Gianyar Strategis Carport 1 mobil,30000000,96,96,2,Rumah,Disewakan,Surabaya
Rumah Raya Dharmahusada Indah Rumah Cocok Utk Usaha STRATEGIS BAGUS,900000000,1100,1100,8,Rumah,Disewakan,Surabaya
Disewakan/Dijual Rumah Asri Bersih Graha Famili Full Furnish siap ditinggali,175000000,400,370,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Jalan Asahan Indragiri Surabaya Pusat,150000000,230,308,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Klampis Semolo Barat Surabaya,42500000,120,135,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Di Sukomanunggal Jaya Surabaya Barat,60000000,120,200,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Mulyosari Utara Surabaya,40000000,170,180,6,Rumah,Disewakan,Surabaya
Rumah Purimas Hook Siap Huni Strategis,55000000,100,220,3,Rumah,Disewakan,Surabaya
509. Rumah murah di Taman Pondok Indah Wiyung Surabaya barat,2000000000,165,207,3,Rumah,Disewakan,Surabaya
Rumah Central Park A. Yani Siap Huni Minimalis Furnish,85000000,128,136,3,Rumah,Disewakan,Surabaya
Rumah Kontrak Wiyung Wisata Bukit Mas Siap Huni,65000000,190,200,3,Rumah,Disewakan,Surabaya
Sewa Rumah 2 Kamar Tidur Purimas Surabaya,27500000,39,72,2,Rumah,Disewakan,Surabaya
Disewakan Rumah Murah Di Dharmahusada Indah Barat Gubeng Surabaya,80000000,240,360,3,Rumah,Disewakan,Surabaya
RUMAH FURNISH,260000000,322,132,3,Rumah,Disewakan,Surabaya
Rumah Usaha cocok untuk salon dan klinik kecantikan,425000000,400,640,1,Rumah,Disewakan,Surabaya
disewakan rumah daerah puri widya kencana lakarsantri surabaya ,100000000,200,330,4,Rumah,Disewakan,Surabaya
Sewa Rumah Grand Pakuwon Full Furnish Cluster North Victoria Siap Huni Bagus,90000000,172,144,4,Rumah,Disewakan,Surabaya
Wiguna Tengah IV - Siap Huni,30000000,100,120,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Graha Family Surabaya,95000000,450,322,7,Rumah,Disewakan,Surabaya
Rumah Raya Manyar Tirtoyoso strategis ,85000000,336,336,5,Rumah,Disewakan,Surabaya
(CA21) RUMAH PAKUWON CITY ,60000000,126,126,3,Rumah,Disewakan,Surabaya
Siap huni SUKOLILO DIAN REGENCY,40000000,49,90,2,Rumah,Disewakan,Surabaya
RUMAH DHARMAHUSADA SUTOREJO FURNISH BAGUS SEKALI ROW 3.5 MOBIL,85000000,400,230,5,Rumah,Disewakan,Surabaya
Rumah di Villa Bukit Mas Surabaya,80000000,150,240,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Mewah Villa Bukit Regency Pakuwon Indah,400000000,850,850,8,Rumah,Disewakan,Surabaya
Disewakan Rumah di Manyar Indah,80000000,250,310,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Lokasi Strategis Di Nginden Intan Barat Surabaya,60000000,192,192,5,Rumah,Disewakan,Surabaya
Rumah Pandugo Rungkut Hadap Timur,55000000,140,112,4,Rumah,Disewakan,Surabaya
Rumah Pandugo Rungkut Hadap Timur,55000000,140,112,4,Rumah,Disewakan,Surabaya
Rumah di Ambengan langka,400000000,450,680,3,Rumah,Disewakan,Surabaya
Rumah Raya Manyar Kertoarjo Nol Jalan Strategis,400000000,400,600,1,Rumah,Disewakan,Surabaya
Rumah Sewa Graha Sampurna Indah ,50000000,205,153,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Diponegoro,2000000000,1000,1000,5,Rumah,Disewakan,Surabaya
Rumah Mewah Full Furnished LUX,160000000,300,160,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Raya Lembah Harapan/Pinus Asri,60000000,550,300,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Waterfront,90000000,350,264,5,Rumah,Disewakan,Surabaya
Disewakan Rungkut Asri Tengah Surabaya,35000000,100,120,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Minimalis Siap Huni di Gunung Anyar Surabaya,26000000,80,100,2,Rumah,Disewakan,Surabaya
Disewakan rumah di manyar kertoadi,57000000,144,240,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Siap Huni Di Jl. Semolowaru Timur Surabaya,80000000,220,180,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Siap Huni Di Rungkut Mapan Barat Gununganyar ,35000000,98,98,4,Rumah,Disewakan,Surabaya
Disewakan O Jalan Kartini Surabaya Timur,500000000,500,750,4,Rumah,Disewakan,Surabaya
Rumah Simpang Darmo Permai Selatan disewakan,45000000,84,89,3,Rumah,Disewakan,Surabaya
RUMAH MEWAH PAKUWON INDAH,175000000,600,400,5,Rumah,Disewakan,Surabaya
Lokasi Favorit,675000000,700,1100,5,Rumah,Disewakan,Surabaya
Rumah terawat semi furnish 2 lantai Perum. Graha Family,190000000,450,364,4,Rumah,Disewakan,Surabaya
Rumah di Baruk Utara Strategis,80000000,200,300,3,Rumah,Disewakan,Surabaya
Rumah disewakan Taman Pondok Indah Wiyung,35000000,126,126,6,Rumah,Disewakan,Surabaya
Disewakan rumah besar di Taman Internasional Surabaya,95000000,300,280,2,Rumah,Disewakan,Surabaya
Jl.Halimun Kantor Pusat Kota,275000000,400,300,1,Rumah,Disewakan,Surabaya
NORTHWESTHILL CITRALAND,23000000,48,60,3,Rumah,Disewakan,Surabaya
Rumah Long Beach Pakuwon City Strategis Langka Furnish,80000000,200,126,3,Rumah,Disewakan,Surabaya
Rumah San Diego Pakuwon City MINIMALIS SIAP HUNI,80000000,144,144,4,Rumah,Disewakan,Surabaya
Rumah Virginia Regency Pakuwon City Full renov Siap pakai Mewah,150000000,300,345,4,Rumah,Disewakan,Surabaya
Rumah Sukomanunggal Jaya Hunian Nyaman Bersih Di Surabaya Barat,70000000,180,225,2,Rumah,Disewakan,Surabaya
Disewakan Rumah di North West Lake Surabaya,45000000,90,90,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Bagus 2 lantai di Puri Galaxy - Bamboo Lake Surabaya,150000000,400,450,1,Rumah,Disewakan,Surabaya
Disewa Rumah di Raya Hr Muhammad Lokasi Strategis,550000000,500,576,6,Rumah,Disewakan,Surabaya
Sewa Graha Famili Siap Huni!!,250000000,400,400,3,Rumah,Disewakan,Surabaya
Rumah Sewa Darmo Permai Selatan-Selatan ,65000000,150,200,4,Rumah,Disewakan,Surabaya
DISEWA RUMAH MINIMALIS GREENLAKE CITRALAND,55000000,139,120,3,Rumah,Disewakan,Surabaya
Rumah Semi Furnished San Diego Pakuwon City Surabaya,100000000,300,200,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Raya Lembah Harapan/Pinus Asri,60000000,550,300,5,Rumah,Disewakan,Surabaya
Rumah Sukomanunggal Jaya Hunian Nyaman Bersih Di Surabaya Barat,70000000,180,225,4,Rumah,Disewakan,Surabaya
Disewa Rumah di Raya Hr Muhammad Lokasi Strategis,550000000,500,576,1,Rumah,Disewakan,Surabaya
RUMAH GUNUNG ANYAR SIAP HUNI BAGUS MINIMALIS,35000000,60,90,2,Rumah,Disewakan,Surabaya
Sewa Graha Famili Siap Huni!!,250000000,400,400,6,Rumah,Disewakan,Surabaya
Disewakan Rumah di North West Lake Surabaya,45000000,90,90,2,Rumah,Disewakan,Surabaya
Disewakan Rumah Bagus 2 lantai di Puri Galaxy - Bamboo Lake Surabaya,150000000,400,450,4,Rumah,Disewakan,Surabaya
Rumah disewakan Taman Pondok Indah Wiyung,35000000,126,126,3,Rumah,Disewakan,Surabaya
RUMAH MEWAH PAKUWON INDAH,175000000,600,400,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Lokasi Strategis Di Nginden Intan Barat Surabaya,60000000,192,192,5,Rumah,Disewakan,Surabaya
Rumah Long Beach Pakuwon City STRATEGIS MURAH ,80000000,200,126,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Pantai Mentari Kenjeran,40000000,98,140,4,Rumah,Disewakan,Surabaya
Rumah disewakan Pradah Permai Surabaya Barat,60000000,200,200,5,Rumah,Disewakan,Surabaya
Rumah Manyar Kertoadi Strategis,55000000,200,200,5,Rumah,Disewakan,Surabaya
Rumah PAKUWON CITY LONG BEACH full furnished ,120000000,180,180,4,Rumah,Disewakan,Surabaya
Disewakan Rumah di Prambanan,125000000,380,450,5,Rumah,Disewakan,Surabaya
Rumah di Vila Bukit Indah Pakuwon,125000000,260,350,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Raya Wiguna Timur,32000000,110,135,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Graha Family Wiyung Surabaya,150000000,322,322,5,Rumah,Disewakan,Surabaya
Rumah Nol jalan raya hr muhammad,550000000,280,576,3,Rumah,Disewakan,Surabaya
rumah minimalis Royal Residence Cluster Sri nade Strategis,45000000,50,50,2,Rumah,Disewakan,Surabaya
Rumah San Antonio MINIMALIS SIAP HUNI FURNISH,60000000,150,120,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Rungkut Asri Timur,55000000,250,200,7,Rumah,Disewakan,Surabaya
Rumah Malibu Beach Pakuwon City AC Sudah Ada Tiap Kamar Minimalis Siap Huni,85000000,214,180,4,Rumah,Disewakan,Surabaya
RUMAH SIAP HUNI GUNUNG ANYAR MAS,27500000,210,100,2,Rumah,Disewakan,Surabaya
Rumah Ciamik Delta Raya  Deltasari Baru Waru,52500000,100,149,4,Rumah,Disewakan,Surabaya
Rumah Apik di Dian Regency 2,45000000,70,119,3,Rumah,Disewakan,Surabaya
RUMAH NORTHWEST PARK CITRALAND SURABAYA BARAT BARU GRESS,40000000,240,90,2,Rumah,Disewakan,Surabaya
Rumah Kertajaya Indah Timur BAGUS,80000000,250,240,4,Rumah,Disewakan,Surabaya
Dijual & Disewakan Rumah Dengan 2 Lantai Di Jl. Raya Darmo Permai,500000000,940,940,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Oper Kontrak Rumah Usaha Di Jl. Flores Ngagel SBY,250000000,300,520,2,Rumah,Disewakan,Surabaya
Rumah 1 Lantai Nirwana Eksekutif Tandon atas dan bawah Strategis,45000000,135,175,3,Rumah,Disewakan,Surabaya
Rumah Citraland North West Hill View Lake,55000000,131,135,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Rungkut Mapan Barat Surabaya,37500000,140,162,4,Rumah,Disewakan,Surabaya
Terawat Baru Selesai disewa Expatriat,175000000,300,240,3,Rumah,Disewakan,Surabaya
Rumah Villa Riviera Pakuwon citySTRATEGIS ,85000000,235,200,5,Rumah,Disewakan,Surabaya
Disewakan Rumah MURAH Di Citraland Taman Gapura Citraland -PRJP0010,125000000,400,280,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Puri Widya Kencana,100000000,200,330,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Crystal Golf Citraland ,100000000,400,400,3,Rumah,Disewakan,Surabaya
Rumah Wisma Kedungasem,35000000,56,105,2,Rumah,Disewakan,Surabaya
Disewakan Rumah Araya,90000000,300,180,5,Rumah,Disewakan,Surabaya
(BLRT) Rumah Puri Mas Gunung Anyar,67500000,158,168,3,Rumah,Disewakan,Surabaya
Rumah Simpang Darmo Permai Utara Lontar Surabaya,60000000,176,150,3,Rumah,Disewakan,Surabaya
Rumah Disewakan Royal Residence - Cluster Harewood,52500000,144,144,3,Rumah,Disewakan,Surabaya
Rumah Dharmahusada Indah Barat BAGUS,75000000,250,300,3,Rumah,Disewakan,Surabaya
Rumah Zimbali Costa Grand Island BARU GRESS MINIMALIS Full Furnished,70000000,84,72,3,Rumah,Disewakan,Surabaya
Rumah Raya Dharmahusada Utara Strategis Nol Jalan,300000000,500,723,1,Rumah,Disewakan,Surabaya
Rumah Ploso Timur STRATEGIS,60000000,325,350,3,Rumah,Disewakan,Surabaya
Rumah Gubeng Kertajaya Bangunan 2lantai,30000000,51,51,2,Rumah,Disewakan,Surabaya
Rumah Sutorejo Utara Strategis BEBAS BANJIR,50000000,150,200,3,Rumah,Disewakan,Surabaya
Rumah di Pucang Anom STRATEGIS,100000000,250,250,3,Rumah,Disewakan,Surabaya
Rumah Raya Dharmahusada IndahNOL JALAN STRATEGIS MURAH,250000000,1200,800,5,Rumah,Disewakan,Surabaya
Rumah di Jl. HR Muhammad Nol Jalan Raya,550000000,280,576,1,Rumah,Disewakan,Surabaya
RumahDharmahusada Utara garasi 2 carport 2 row 5 mobil,80000000,300,204,4,Rumah,Disewakan,Surabaya
Rumah di Babatan Indah Row jalan 5m,39000000,90,90,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Dian Istana Wiyung Surabaya,600000000,800,675,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Siap Huni Di International Village 1 Citraland,50000000,144,150,4,Rumah,Disewakan,Surabaya
757. Disewakan rumah lama di Dr Soetomo Surabaya Pusat,500000000,150,650,4,Rumah,Disewakan,Surabaya
CITRALAND NORTHWEST LAKE,25999992,70,72,1,Rumah,Disewakan,Surabaya
Rumah Sewa d Rungkut Menanggal Harapan,45000000,190,198,6,Rumah,Disewakan,Surabaya
Rumah North west park citraland BAGUS,35000000,89,105,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Villa Bukit Mas Mediterenia,60000000,180,240,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Siap Huni Di Wisma Permai Barat Surabaya Timur,40000000,150,200,3,Rumah,Disewakan,Surabaya
Rumah Pakuwon City - SORENTO Surabaya,55000000,150,133,3,Rumah,Disewakan,Surabaya
Disewakan rumah di citraland belakang supermarket pelangi Gwalk,75000000,360,225,6,Rumah,Disewakan,Surabaya
RUMAH MINIMALIS SEWA DI SURABAYA TIMUR,30000000,135,135,3,Rumah,Disewakan,Surabaya
Rumah Siap Huni Griya Galaxy,60000000,138,105,4,Rumah,Disewakan,Surabaya
Rumah MULYOSARI Siap Huni,55000000,112,112,3,Rumah,Disewakan,Surabaya
Disewa Rumah Kertajaya Indah Tengah Surabaya Timur Dekat Klampis MERR,90000000,460,240,7,Rumah,Disewakan,Surabaya
Disewakan Rumah Siwalankerto Permai,40000000,150,200,5,Rumah,Disewakan,Surabaya
Rumah Lebak Indah Regency  Minimalis Siap Huni Row 4 mobil,50000000,150,17,3,Rumah,Disewakan,Surabaya
Rumah 2 lantai North West Park Citraland Surabaya,45000000,80,105,3,Rumah,Disewakan,Surabaya
Sewa RumahNorth West Lake Citraland Surabaya,25000000,56,55,2,Rumah,Disewakan,Surabaya
Rumh disewakan Dukuh Kupang Timur Surabaya,50000000,180,180,3,Rumah,Disewakan,Surabaya
minimalis hook 2 lantai Rungkut Mapan Barat,2100000000,178,150,3,Rumah,Disewakan,Surabaya
Rumah Full Furnish Siap Huni San Diego - Pakuwon City,85000000,208,144,2,Rumah,Disewakan,Surabaya
Disewakan Rumah RR Harewood,65000000,150,128,4,Rumah,Disewakan,Surabaya
Rumah di Nirwana Eksekutif Siap Huni Hadap Selatan,35000000,72,105,3,Rumah,Disewakan,Surabaya
Rumah disewakan Darmo Indah Timur Surabaya ,45000000,90,90,2,Rumah,Disewakan,Surabaya
Disewakan Rumah Araya 2 Sukolilo,75000000,105,210,4,Rumah,Disewakan,Surabaya
Rumah di Ploso Timur Bangunan 1.5 Lantai,40000000,156,104,3,Rumah,Disewakan,Surabaya
Rumah Margorejo Indah Full Furnish Cocok untuk Expat Mewah Lingukan nyaman,170000000,500,400,5,Rumah,Disewakan,Surabaya
Rumah Long Beach Pakuwon City Strategis Murah,80000000,200,126,3,Rumah,Disewakan,Surabaya
Rumah Pakuwon Indah The Mansion Bagus Strategis,90000000,160,162,3,Rumah,Disewakan,Surabaya
Disewakan Grand Harvest Wiyung,55000000,115,182,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Pandugo,45000000,150,112,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Sukolilo Dian Regency,40000000,50,80,2,Rumah,Disewakan,Surabaya
Rumah Minimalis Cluster Villa Sentra Raya Citraland Surabaya,65000000,160,128,4,Rumah,Disewakan,Surabaya
(BLMG) Rumah Lingkungan Elit Central Park Ahmad Yani Surabaya Selatan,85000000,180,144,3,Rumah,Disewakan,Surabaya
Rumah STRATEGIS MINIMALIS Sukolilo Dian Regency,35000000,80,105,2,Rumah,Disewakan,Surabaya
Rumah Grand Pakuwon South Victory,65000000,170,138,4,Rumah,Disewakan,Surabaya
Rumah siap huni Jln Gayungsari,80000000,250,390,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Manyar Tirtoyoso,125000000,350,300,7,Rumah,Disewakan,Surabaya
Rumah Exclusive di dalam Townhouse Full Furnished.,200000000,176,216,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Girilaya Surabaya ,30000000,55,55,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Araya 2,60000000,130,160,5,Rumah,Disewakan,Surabaya
Rumah di Perum. Astoria Park Strategis Garasi Carport,125000000,320,21,4,Rumah,Disewakan,Surabaya
Disewakan Rumah Palma Grandia Surabaya,40000000,120,140,3,Rumah,Disewakan,Surabaya
Rumah Taman Mutiara Siap pakai,37500000,90,90,2,Rumah,Disewakan,Surabaya
Rumah di Raya Manyar Strategis Nol Jalan,85000000,336,336,5,Rumah,Disewakan,Surabaya
Rumah di Dharmahusada Indah Utara Siap Huni Hadap Barat,70000000,180,180,2,Rumah,Disewakan,Surabaya
Rumah Ploso Timur,33000000,102,102,4,Rumah,Disewakan,Surabaya
Disewakan Cepat!! Rumah Semi Furnish di Royal Residence Siap Huni.,65000000,130,192,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Jalan Bronggalan Surabaya,50000000,112,112,6,Rumah,Disewakan,Surabaya
Rumah di Pantai Mentari Strategis Carport 1 mobil Bagus,50000000,119,119,1,Rumah,Disewakan,Surabaya
Rumah Sutorejo Prima ROW 3 Mobil LINGKUNGAN AMAN,60000000,300,300,3,Rumah,Disewakan,Surabaya
Rumah STRATEGIS PALING DEPAN Baruk Utara,50000000,100,200,3,Rumah,Disewakan,Surabaya
kan Rumah Murah Jalan Raya Jalan Hr Muhammad Sambikerep Surabaya,550000000,280,576,2,Rumah,Disewakan,Surabaya
Disewakan Rumah Jalan Nanas ,55000000,100,140,4,Rumah,Disewakan,Surabaya
Rumah Wisata Bukit Mas D2 (Madrid),68500000,225,240,4,Rumah,Disewakan,Surabaya
Disewakan Villa Bukit Mas Cluster Amsterdam Sudah Renov,100000000,280,240,4,Rumah,Disewakan,Surabaya
RUMAH DHARMAHUSADA INDAH BARAT DHARMAHUSADA INDAH UTARA MURAH,150000000,400,503,8,Rumah,Disewakan,Surabaya
Rumah Dharmahusada Utara Garasi 2 Carport 2 Row 5 mobil,80000000,300,204,4,Rumah,Disewakan,Surabaya
SELANGKAH KE MERR! Disewakan strategis Rumah Usaha Baruk Utara,90000000,300,300,5,Rumah,Disewakan,Surabaya
Rumah Manyar KertoadiStrategis,55000000,240,240,3,Rumah,Disewakan,Surabaya
Rumah hook di Baruk Utara,50000000,252,252,8,Rumah,Disewakan,Surabaya
Rumah Raya Dharmahusada IndahNOL JALAN STRATEGIS MURAH,250000000,1200,800,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Jalan Ploso Surabaya,25000000,120,150,3,Rumah,Disewakan,Surabaya
Disewakan Rumah di Citraland Northwest Park,30000000,46,90,2,Rumah,Disewakan,Surabaya
Disewakan Rumah Taman Puspa Raya Citraland,85000000,70,90,2,Rumah,Disewakan,Surabaya
negooo!! rumah siap huni @pakuwon city,45000000,60,78,2,Rumah,Disewakan,Surabaya
Disewakan Rumah Siap Huni Di Wisma Permai Barat Surabaya Timur,40000000,150,200,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Villa Bukit Mas Mediterenia,60000000,180,240,3,Rumah,Disewakan,Surabaya
Rumah Pakuwon City - SORENTO Surabaya,55000000,150,133,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Rungkut Asri Utara,80000000,200,300,3,Rumah,Disewakan,Surabaya
Sewa Rumah Wisata Bukit Mas. Dekat Unesa. Strategis Sby Barat.,60000000,260,240,4,Rumah,Disewakan,Surabaya
Rumah Citraland Sewa Murah. Lokasi Hook. Full Furnished.,150000000,500,550,5,Rumah,Disewakan,Surabaya
Disewakan Rumah Di Griya Babatan Mukti Babatan Wiyung Surabaya,40000000,80,120,3,Rumah,Disewakan,Surabaya
Rumah Makan Disewakan Ngagel Jaya Utara Surabaya,220000000,320,760,2,Rumah,Disewakan,Surabaya
RUMAH MANYAR 2 LANTAI BESAR DAN LUAS SEMI FURNISH BAGUS,150000000,600,450,4,Rumah,Disewakan,Surabaya
Disewakan Rumah 2 lantai di Jl Darmo Harapan Utara Surabaya,65000000,150,220,4,Rumah,Disewakan,Surabaya
Disewakan Rumah di Perumahan Dian Regency Sukolilo Surabaya,42000000,80,90,2,Rumah,Disewakan,Surabaya
Disewakan rumah di Villa bukit mas Rumah renov  bagus,125000000,280,240,4,Rumah,Disewakan,Surabaya
Rumah Royal Residence kosongan cluster depan,50000000,180,180,3,Rumah,Disewakan,Surabaya
DISEWAKAN RUMAH PAKIS TIRTOSARI MAYJEND SUNGKONO CIPUTRA WORLD,60000000,350,270,5,Rumah,Disewakan,Surabaya
DiSewakan Rumah Nirwana,45000000,135,175,3,Rumah,Disewakan,Surabaya
RUMAH MINIMALIS SEWA DI SURABAYA TIMUR,30000000,135,135,3,Rumah,Disewakan,Surabaya
Rumah di Raya Ngagel Jaya,200000000,486,360,7,Rumah,Disewakan,Surabaya
(BEN48) Disewakan Rumah belum pernah di tempatin cantik siap huni divilla bukit ,125000000,280,240,4,Rumah,Disewakan,Surabaya
Rumah minimalis 2 lantai Gading Pantai,35000000,50,50,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Wisata Bukit Mas,85000000,170,180,5,Rumah,Disewakan,Surabaya
Rumah Mewah Siap Huni Sangat Startegis Daerah Dharmahusada,600000000,1200,846,6,Rumah,Disewakan,Surabaya
Rumah bukit palma citraland,35000000,90,105,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Nirwana .,45000000,150,180,2,Rumah,Disewakan,Surabaya
Disewakan Rumah siap huni Sutorejo Prima,42500000,110,135,3,Rumah,Disewakan,Surabaya
Rumah Ready minimalis Alam Hijau Citraland,100000000,380,1,4,Rumah,Disewakan,Surabaya
RUMAH MINIMALIS SEWA DI SURABAYA TIMUR,30000000,135,135,3,Rumah,Disewakan,Surabaya
Rumah Modern Minimalis Greenland C2,35000000,83,78,3,Rumah,Disewakan,Surabaya
Disewakan Rumah Siap Huni Di Rungkut Menanggal Harapan Gunung Anyar ,45000000,147,147,4,Rumah,Disewakan,Surabaya
Rumah Sewa Bukit Palma-Citraland,32500000,70,120,2,Rumah,Disewakan,Surabaya
Disewakan Rumah 2 lantai di Dharmahusada Mas Surabaya,55000000,155,120,3,Rumah,Disewakan,Surabaya
Rumah cocok utk kantor / resto,600000000,390,600,6,Rumah,Disewakan,Surabaya
DISEWAKAN RUMAH PAKIS TIRTOSARI MAYJEND SUNGKONO CIPUTRA WORLD,60000000,350,270,5,Rumah,Disewakan,Surabaya
Rumah Citraland Queenstown Surabaya Semi Furnish Minimalis Modern,75000000,200,180,4,Rumah,Disewakan,Surabaya
Sewa Rumah + Kantor Kartini dkt Darmo Diponegoro HR Muhammad,600000000,600,1000,2,Rumah,Disewakan,Surabaya
RUMAH MANYAR 2 LANTAI BESAR DAN LUAS SEMI FURNISH BAGUS,150000000,600,450,4,Rumah,Disewakan,Surabaya
Disewakan Rumah di Perumahan Dian Regency Sukolilo Surabaya,42000000,80,90,2,Rumah,Disewakan,Surabaya
Rumah Makan Disewakan Ngagel Jaya Utara Surabaya,220000000,320,760,2,Rumah,Disewakan,Surabaya
Disewakan Rumah 2 lantai di Jl Darmo Harapan Utara Surabaya,65000000,150,220,4,Rumah,Disewakan,Surabaya
Dijual / Sewa Murah Rumah Citraland,30000000,200,50,2,Rumah,Disewakan,Surabaya
DiSewakan wisata bukit mas grand palais minimalis Terawat,70000000,300,180,4,Rumah,Disewakan,Surabaya
Disewakan murah wisata bukit mas wiyung,55000000,400,180,4,Rumah,Disewakan,Surabaya
Disewakan Rumah MURAH Di Taman Gapura Citraland -PRJP0010,125000000,300,280,5,Rumah,Disewakan,Surabaya
Rumah untuk Kantor Jl. Raya Perak Surabaya,170000000,150,400,1,Rumah,Disewakan,Surabaya
Spacious 2+1BR House at Citra Sentosa,35000000,100,150,2,Rumah,Disewakan,Surabaya
Disewakan Rumah Pantai Mentari Surabaya,45000000,150,90,4,Rumah,Disewakan,Surabaya
Rumah daerah Manyar Jaya Tanpa Furnished,70000000,240,160,3,Rumah,Disewakan,Surabaya
Disewakan Rumah di The mansion,160000000,108,240,3,Rumah,Disewakan,Surabaya
Rumah Baru Grand Harvest Surabaya Strategis,45000000,200,108,3,Rumah,Disewakan,Surabaya
Rumah Di Rungkut Mapan Surabaya,65000000,150,135,7,Rumah,Disewakan,Surabaya
Disewakan Rumah Rungkut Mapan Surabaya,50000000,180,153,5,Rumah,Disewakan,Surabaya
Disewakan Rumah di Vila Bukit Mas LT 240 m2 12x20 LB180 m2,80000000,480,240,4,Rumah,Disewakan,Surabaya
Rumah di Pakuwon Full furnish ,150000000,260,240,3,Rumah,Disewakan,Surabaya
Rumah Pucang Anom Timur II Cocok untuk usaha atau tempat tinggal,60000000,300,260,3,Rumah,Disewakan,Surabaya
Rumah Araya tahap 2 Siap Huni,55000000,200,135,4,Rumah,Disewakan,Surabaya
Disewakan Rungkut Mapan,35000000,100,112,3,Rumah,Disewakan,Surabaya
